ds,product_name,y,region
2024-11-10,Siemens iQ500 Washing Machine,178.49,Germany_DE
2024-11-11,Siemens iQ500 Washing Machine,515.41,Germany_DE
2024-11-12,Siemens iQ500 Washing Machine,512.28,Germany_DE
2024-11-13,Siemens iQ500 Washing Machine,506.79,Germany_DE
2024-11-14,Siemens iQ500 Washing Machine,534.79,Germany_DE
2024-11-15,Siemens iQ500 Washing Machine,543.28,Germany_DE
2024-11-16,Siemens iQ500 Washing Machine,721.28,Germany_DE
2024-11-17,Siemens iQ500 Washing Machine,206.15,Germany_DE
2024-11-18,Siemens iQ500 Washing Machine,553.55,Germany_DE
2024-11-19,Siemens iQ500 Washing Machine,543.27,Germany_DE
2024-11-20,Siemens iQ500 Washing Machine,547.89,Germany_DE
2024-11-21,Siemens iQ500 Washing Machine,560.15,Germany_DE
2024-11-22,Siemens iQ500 Washing Machine,561.56,Germany_DE
2024-11-23,Siemens iQ500 Washing Machine,770.72,Germany_DE
2024-11-24,Siemens iQ500 Washing Machine,219.75,Germany_DE
2024-11-25,Siemens iQ500 Washing Machine,531.92,Germany_DE
2024-11-26,Siemens iQ500 Washing Machine,543.37,Germany_DE
2024-11-27,Siemens iQ500 Washing Machine,532.35,Germany_DE
2024-11-28,Siemens iQ500 Washing Machine,505.74,Germany_DE
2024-11-29,Siemens iQ500 Washing Machine,540.97,Germany_DE
2024-11-30,Siemens iQ500 Washing Machine,969.49,Germany_DE
2024-12-01,Siemens iQ500 Washing Machine,417.38,Germany_DE
2024-12-02,Siemens iQ500 Washing Machine,748.07,Germany_DE
2024-12-03,Siemens iQ500 Washing Machine,750.66,Germany_DE
2024-12-04,Siemens iQ500 Washing Machine,782.7,Germany_DE
2024-12-05,Siemens iQ500 Washing Machine,750.21,Germany_DE
2024-12-06,Siemens iQ500 Washing Machine,786.38,Germany_DE
2024-12-07,Siemens iQ500 Washing Machine,920.85,Germany_DE
2024-12-08,Siemens iQ500 Washing Machine,468.92,Germany_DE
2024-12-09,Siemens iQ500 Washing Machine,790.78,Germany_DE
2024-12-10,Siemens iQ500 Washing Machine,784.75,Germany_DE
2024-12-11,Siemens iQ500 Washing Machine,728.36,Germany_DE
2024-12-12,Siemens iQ500 Washing Machine,790.87,Germany_DE
2024-12-13,Siemens iQ500 Washing Machine,771.39,Germany_DE
2024-12-14,Siemens iQ500 Washing Machine,937.72,Germany_DE
2024-12-15,Siemens iQ500 Washing Machine,481.18,Germany_DE
2024-12-16,Siemens iQ500 Washing Machine,807.02,Germany_DE
2024-12-17,Siemens iQ500 Washing Machine,741.98,Germany_DE
2024-12-18,Siemens iQ500 Washing Machine,785.51,Germany_DE
2024-12-19,Siemens iQ500 Washing Machine,811.71,Germany_DE
2024-12-20,Siemens iQ500 Washing Machine,810.48,Germany_DE
2024-12-21,Siemens iQ500 Washing Machine,818.55,Germany_DE
2024-12-22,Siemens iQ500 Washing Machine,215.83,Germany_DE
2024-12-23,Siemens iQ500 Washing Machine,606.32,Germany_DE
2024-12-24,Siemens iQ500 Washing Machine,589.32,Germany_DE
2024-12-25,Siemens iQ500 Washing Machine,615.56,Germany_DE
2024-12-26,Siemens iQ500 Washing Machine,602.72,Germany_DE
2024-12-27,Siemens iQ500 Washing Machine,599.16,Germany_DE
2024-12-28,Siemens iQ500 Washing Machine,828.34,Germany_DE
2024-12-29,Siemens iQ500 Washing Machine,279.05,Germany_DE
2024-12-30,Siemens iQ500 Washing Machine,604.97,Germany_DE
2024-12-31,Siemens iQ500 Washing Machine,596.31,Germany_DE
2025-01-01,Siemens iQ500 Washing Machine,575.9,Germany_DE
2025-01-02,Siemens iQ500 Washing Machine,621.32,Germany_DE
2025-01-03,Siemens iQ500 Washing Machine,595.81,Germany_DE
2025-01-04,Siemens iQ500 Washing Machine,823.88,Germany_DE
2025-01-05,Siemens iQ500 Washing Machine,300.59,Germany_DE
2025-01-06,Siemens iQ500 Washing Machine,576.11,Germany_DE
2025-01-07,Siemens iQ500 Washing Machine,582.54,Germany_DE
2025-01-08,Siemens iQ500 Washing Machine,615.72,Germany_DE
2025-01-09,Siemens iQ500 Washing Machine,632.76,Germany_DE
2025-01-10,Siemens iQ500 Washing Machine,640.5,Germany_DE
2025-01-11,Siemens iQ500 Washing Machine,809.73,Germany_DE
2025-01-12,Siemens iQ500 Washing Machine,321.23,Germany_DE
2025-01-13,Siemens iQ500 Washing Machine,626.52,Germany_DE
2025-01-14,Siemens iQ500 Washing Machine,615.69,Germany_DE
2025-01-15,Siemens iQ500 Washing Machine,622.3,Germany_DE
2025-01-16,Siemens iQ500 Washing Machine,653.23,Germany_DE
2025-01-17,Siemens iQ500 Washing Machine,644.58,Germany_DE
2025-01-18,Siemens iQ500 Washing Machine,856.01,Germany_DE
2025-01-19,Siemens iQ500 Washing Machine,326.77,Germany_DE
2025-01-20,Siemens iQ500 Washing Machine,663.35,Germany_DE
2025-01-21,Siemens iQ500 Washing Machine,644.72,Germany_DE
2025-01-22,Siemens iQ500 Washing Machine,649.62,Germany_DE
2025-01-23,Siemens iQ500 Washing Machine,673.16,Germany_DE
2025-01-24,Siemens iQ500 Washing Machine,645.62,Germany_DE
2025-01-25,Siemens iQ500 Washing Machine,880.46,Germany_DE
2025-01-26,Siemens iQ500 Washing Machine,324.85,Germany_DE
2025-01-27,Siemens iQ500 Washing Machine,649.43,Germany_DE
2025-01-28,Siemens iQ500 Washing Machine,657.48,Germany_DE
2025-01-29,Siemens iQ500 Washing Machine,671.67,Germany_DE
2025-01-30,Siemens iQ500 Washing Machine,687.04,Germany_DE
2025-01-31,Siemens iQ500 Washing Machine,666.86,Germany_DE
2025-02-01,Siemens iQ500 Washing Machine,850.7,Germany_DE
2025-02-02,Siemens iQ500 Washing Machine,360.08,Germany_DE
2025-02-03,Siemens iQ500 Washing Machine,719.27,Germany_DE
2025-02-04,Siemens iQ500 Washing Machine,674.1,Germany_DE
2025-02-05,Siemens iQ500 Washing Machine,639.46,Germany_DE
2025-02-06,Siemens iQ500 Washing Machine,678.73,Germany_DE
2025-02-07,Siemens iQ500 Washing Machine,676.97,Germany_DE
2025-02-08,Siemens iQ500 Washing Machine,890.96,Germany_DE
2025-02-09,Siemens iQ500 Washing Machine,378.27,Germany_DE
2025-02-10,Siemens iQ500 Washing Machine,709.57,Germany_DE
2025-02-11,Siemens iQ500 Washing Machine,697.3,Germany_DE
2025-02-12,Siemens iQ500 Washing Machine,682.58,Germany_DE
2025-02-13,Siemens iQ500 Washing Machine,709.35,Germany_DE
2025-02-14,Siemens iQ500 Washing Machine,658.54,Germany_DE
2025-02-15,Siemens iQ500 Washing Machine,889.66,Germany_DE
2025-02-16,Siemens iQ500 Washing Machine,358.43,Germany_DE
2025-02-17,Siemens iQ500 Washing Machine,692.44,Germany_DE
2025-02-18,Siemens iQ500 Washing Machine,704.7,Germany_DE
2025-02-19,Siemens iQ500 Washing Machine,692.05,Germany_DE
2025-02-20,Siemens iQ500 Washing Machine,679.41,Germany_DE
2025-02-21,Siemens iQ500 Washing Machine,718.49,Germany_DE
2025-02-22,Siemens iQ500 Washing Machine,909.72,Germany_DE
2025-02-23,Siemens iQ500 Washing Machine,382.89,Germany_DE
2025-02-24,Siemens iQ500 Washing Machine,714.28,Germany_DE
2025-02-25,Siemens iQ500 Washing Machine,705.41,Germany_DE
2025-02-26,Siemens iQ500 Washing Machine,706.86,Germany_DE
2025-02-27,Siemens iQ500 Washing Machine,727.95,Germany_DE
2025-02-28,Siemens iQ500 Washing Machine,711.69,Germany_DE
2025-03-01,Siemens iQ500 Washing Machine,941.22,Germany_DE
2025-03-02,Siemens iQ500 Washing Machine,401.14,Germany_DE
2025-03-03,Siemens iQ500 Washing Machine,752.85,Germany_DE
2025-03-04,Siemens iQ500 Washing Machine,721.94,Germany_DE
2025-03-05,Siemens iQ500 Washing Machine,727.73,Germany_DE
2025-03-06,Siemens iQ500 Washing Machine,738.21,Germany_DE
2025-03-07,Siemens iQ500 Washing Machine,718.62,Germany_DE
2025-03-08,Siemens iQ500 Washing Machine,919.75,Germany_DE
2025-03-09,Siemens iQ500 Washing Machine,389.16,Germany_DE
2025-03-10,Siemens iQ500 Washing Machine,711.46,Germany_DE
2025-03-11,Siemens iQ500 Washing Machine,702.84,Germany_DE
2025-03-12,Siemens iQ500 Washing Machine,729.27,Germany_DE
2025-03-13,Siemens iQ500 Washing Machine,711.37,Germany_DE
2025-03-14,Siemens iQ500 Washing Machine,728.88,Germany_DE
2025-03-15,Siemens iQ500 Washing Machine,936.81,Germany_DE
2025-03-16,Siemens iQ500 Washing Machine,405.13,Germany_DE
2025-03-17,Siemens iQ500 Washing Machine,739.04,Germany_DE
2025-03-18,Siemens iQ500 Washing Machine,718.01,Germany_DE
2025-03-19,Siemens iQ500 Washing Machine,742.54,Germany_DE
2025-03-20,Siemens iQ500 Washing Machine,762.0,Germany_DE
2025-03-21,Siemens iQ500 Washing Machine,738.37,Germany_DE
2025-03-22,Siemens iQ500 Washing Machine,930.71,Germany_DE
2025-03-23,Siemens iQ500 Washing Machine,399.87,Germany_DE
2025-03-24,Siemens iQ500 Washing Machine,729.0,Germany_DE
2025-03-25,Siemens iQ500 Washing Machine,722.84,Germany_DE
2025-03-26,Siemens iQ500 Washing Machine,715.66,Germany_DE
2025-03-27,Siemens iQ500 Washing Machine,739.29,Germany_DE
2025-03-28,Siemens iQ500 Washing Machine,732.48,Germany_DE
2025-03-29,Siemens iQ500 Washing Machine,955.37,Germany_DE
2025-03-30,Siemens iQ500 Washing Machine,440.96,Germany_DE
2025-03-31,Siemens iQ500 Washing Machine,734.13,Germany_DE
2025-04-01,Siemens iQ500 Washing Machine,715.76,Germany_DE
2025-04-02,Siemens iQ500 Washing Machine,732.07,Germany_DE
2025-04-03,Siemens iQ500 Washing Machine,756.01,Germany_DE
2025-04-04,Siemens iQ500 Washing Machine,754.67,Germany_DE
2025-04-05,Siemens iQ500 Washing Machine,966.02,Germany_DE
2025-04-06,Siemens iQ500 Washing Machine,408.64,Germany_DE
2025-04-07,Siemens iQ500 Washing Machine,757.64,Germany_DE
2025-04-08,Siemens iQ500 Washing Machine,762.57,Germany_DE
2025-04-09,Siemens iQ500 Washing Machine,729.54,Germany_DE
2025-04-10,Siemens iQ500 Washing Machine,743.01,Germany_DE
2025-04-11,Siemens iQ500 Washing Machine,784.62,Germany_DE
2025-04-12,Siemens iQ500 Washing Machine,943.76,Germany_DE
2025-04-13,Siemens iQ500 Washing Machine,389.78,Germany_DE
2025-04-14,Siemens iQ500 Washing Machine,772.84,Germany_DE
2025-04-15,Siemens iQ500 Washing Machine,768.19,Germany_DE
2025-04-16,Siemens iQ500 Washing Machine,736.57,Germany_DE
2025-04-17,Siemens iQ500 Washing Machine,743.68,Germany_DE
2025-04-18,Siemens iQ500 Washing Machine,721.65,Germany_DE
2025-04-19,Siemens iQ500 Washing Machine,962.11,Germany_DE
2025-04-20,Siemens iQ500 Washing Machine,448.81,Germany_DE
2025-04-21,Siemens iQ500 Washing Machine,735.78,Germany_DE
2025-04-22,Siemens iQ500 Washing Machine,764.29,Germany_DE
2025-04-23,Siemens iQ500 Washing Machine,756.12,Germany_DE
2025-04-24,Siemens iQ500 Washing Machine,758.47,Germany_DE
2025-04-25,Siemens iQ500 Washing Machine,737.28,Germany_DE
2025-04-26,Siemens iQ500 Washing Machine,953.9,Germany_DE
2025-04-27,Siemens iQ500 Washing Machine,389.06,Germany_DE
2025-04-28,Siemens iQ500 Washing Machine,735.65,Germany_DE
2025-04-29,Siemens iQ500 Washing Machine,770.22,Germany_DE
2025-04-30,Siemens iQ500 Washing Machine,728.31,Germany_DE
2025-05-01,Siemens iQ500 Washing Machine,731.21,Germany_DE
2025-05-02,Siemens iQ500 Washing Machine,759.52,Germany_DE
2025-05-03,Siemens iQ500 Washing Machine,968.65,Germany_DE
2025-05-04,Siemens iQ500 Washing Machine,439.26,Germany_DE
2025-05-05,Siemens iQ500 Washing Machine,723.04,Germany_DE
2025-05-06,Siemens iQ500 Washing Machine,797.4,Germany_DE
2025-05-07,Siemens iQ500 Washing Machine,721.61,Germany_DE
2025-05-08,Siemens iQ500 Washing Machine,748.79,Germany_DE
2025-05-09,Siemens iQ500 Washing Machine,742.3,Germany_DE
2025-05-10,Siemens iQ500 Washing Machine,935.48,Germany_DE
2025-05-11,Siemens iQ500 Washing Machine,416.54,Germany_DE
2025-05-12,Siemens iQ500 Washing Machine,745.11,Germany_DE
2025-05-13,Siemens iQ500 Washing Machine,731.34,Germany_DE
2025-05-14,Siemens iQ500 Washing Machine,762.75,Germany_DE
2025-05-15,Siemens iQ500 Washing Machine,740.43,Germany_DE
2025-05-16,Siemens iQ500 Washing Machine,716.47,Germany_DE
2025-05-17,Siemens iQ500 Washing Machine,928.4,Germany_DE
2025-05-18,Siemens iQ500 Washing Machine,433.65,Germany_DE
2025-05-19,Siemens iQ500 Washing Machine,712.37,Germany_DE
2025-05-20,Siemens iQ500 Washing Machine,748.01,Germany_DE
2025-05-21,Siemens iQ500 Washing Machine,750.13,Germany_DE
2025-05-22,Siemens iQ500 Washing Machine,720.87,Germany_DE
2025-05-23,Siemens iQ500 Washing Machine,758.11,Germany_DE
2025-05-24,Siemens iQ500 Washing Machine,919.45,Germany_DE
2025-05-25,Siemens iQ500 Washing Machine,424.23,Germany_DE
2025-05-26,Siemens iQ500 Washing Machine,737.96,Germany_DE
2025-05-27,Siemens iQ500 Washing Machine,735.87,Germany_DE
2025-05-28,Siemens iQ500 Washing Machine,714.14,Germany_DE
2025-05-29,Siemens iQ500 Washing Machine,718.4,Germany_DE
2025-05-30,Siemens iQ500 Washing Machine,768.94,Germany_DE
2025-05-31,Siemens iQ500 Washing Machine,974.28,Germany_DE
2025-06-01,Siemens iQ500 Washing Machine,429.22,Germany_DE
2025-06-02,Siemens iQ500 Washing Machine,753.57,Germany_DE
2025-06-03,Siemens iQ500 Washing Machine,751.07,Germany_DE
2025-06-04,Siemens iQ500 Washing Machine,727.05,Germany_DE
2025-06-05,Siemens iQ500 Washing Machine,733.82,Germany_DE
2025-06-06,Siemens iQ500 Washing Machine,702.77,Germany_DE
2025-06-07,Siemens iQ500 Washing Machine,943.76,Germany_DE
2025-06-08,Siemens iQ500 Washing Machine,433.55,Germany_DE
2025-06-09,Siemens iQ500 Washing Machine,716.98,Germany_DE
2025-06-10,Siemens iQ500 Washing Machine,749.96,Germany_DE
2025-06-11,Siemens iQ500 Washing Machine,730.63,Germany_DE
2025-06-12,Siemens iQ500 Washing Machine,700.38,Germany_DE
2025-06-13,Siemens iQ500 Washing Machine,705.23,Germany_DE
2025-06-14,Siemens iQ500 Washing Machine,959.04,Germany_DE
2025-06-15,Siemens iQ500 Washing Machine,415.97,Germany_DE
2025-06-16,Siemens iQ500 Washing Machine,727.21,Germany_DE
2025-06-17,Siemens iQ500 Washing Machine,718.95,Germany_DE
2025-06-18,Siemens iQ500 Washing Machine,727.9,Germany_DE
2025-06-19,Siemens iQ500 Washing Machine,740.54,Germany_DE
2025-06-20,Siemens iQ500 Washing Machine,751.69,Germany_DE
2025-06-21,Siemens iQ500 Washing Machine,965.88,Germany_DE
2025-06-22,Siemens iQ500 Washing Machine,407.07,Germany_DE
2025-06-23,Siemens iQ500 Washing Machine,716.42,Germany_DE
2025-06-24,Siemens iQ500 Washing Machine,722.01,Germany_DE
2025-06-25,Siemens iQ500 Washing Machine,728.75,Germany_DE
2025-06-26,Siemens iQ500 Washing Machine,727.88,Germany_DE
2025-06-27,Siemens iQ500 Washing Machine,742.9,Germany_DE
2025-06-28,Siemens iQ500 Washing Machine,972.26,Germany_DE
2025-06-29,Siemens iQ500 Washing Machine,390.06,Germany_DE
2025-06-30,Siemens iQ500 Washing Machine,757.49,Germany_DE
2025-07-01,Siemens iQ500 Washing Machine,737.03,Germany_DE
2025-07-02,Siemens iQ500 Washing Machine,710.78,Germany_DE
2025-07-03,Siemens iQ500 Washing Machine,741.97,Germany_DE
2025-07-04,Siemens iQ500 Washing Machine,744.93,Germany_DE
2025-07-05,Siemens iQ500 Washing Machine,915.22,Germany_DE
2025-07-06,Siemens iQ500 Washing Machine,423.28,Germany_DE
2025-07-07,Siemens iQ500 Washing Machine,730.35,Germany_DE
2025-07-08,Siemens iQ500 Washing Machine,755.44,Germany_DE
2025-07-09,Siemens iQ500 Washing Machine,698.81,Germany_DE
2025-07-10,Siemens iQ500 Washing Machine,699.44,Germany_DE
2025-07-11,Siemens iQ500 Washing Machine,665.21,Germany_DE
2025-07-12,Siemens iQ500 Washing Machine,930.39,Germany_DE
2025-07-13,Siemens iQ500 Washing Machine,390.71,Germany_DE
2025-07-14,Siemens iQ500 Washing Machine,692.18,Germany_DE
2025-07-15,Siemens iQ500 Washing Machine,701.05,Germany_DE
2025-07-16,Siemens iQ500 Washing Machine,675.71,Germany_DE
2025-07-17,Siemens iQ500 Washing Machine,725.16,Germany_DE
2025-07-18,Siemens iQ500 Washing Machine,690.66,Germany_DE
2025-07-19,Siemens iQ500 Washing Machine,975.6,Germany_DE
2025-07-20,Siemens iQ500 Washing Machine,374.49,Germany_DE
2025-07-21,Siemens iQ500 Washing Machine,683.09,Germany_DE
2025-07-22,Siemens iQ500 Washing Machine,689.33,Germany_DE
2025-07-23,Siemens iQ500 Washing Machine,668.63,Germany_DE
2025-07-24,Siemens iQ500 Washing Machine,705.83,Germany_DE
2025-07-25,Siemens iQ500 Washing Machine,687.1,Germany_DE
2025-07-26,Siemens iQ500 Washing Machine,931.45,Germany_DE
2025-07-27,Siemens iQ500 Washing Machine,367.66,Germany_DE
2025-07-28,Siemens iQ500 Washing Machine,721.19,Germany_DE
2025-07-29,Siemens iQ500 Washing Machine,708.01,Germany_DE
2025-07-30,Siemens iQ500 Washing Machine,692.8,Germany_DE
2025-07-31,Siemens iQ500 Washing Machine,723.21,Germany_DE
2025-08-01,Siemens iQ500 Washing Machine,710.04,Germany_DE
2025-08-02,Siemens iQ500 Washing Machine,963.32,Germany_DE
2025-08-03,Siemens iQ500 Washing Machine,360.62,Germany_DE
2025-08-04,Siemens iQ500 Washing Machine,690.77,Germany_DE
2025-08-05,Siemens iQ500 Washing Machine,720.05,Germany_DE
2025-08-06,Siemens iQ500 Washing Machine,657.26,Germany_DE
2025-08-07,Siemens iQ500 Washing Machine,713.93,Germany_DE
2025-08-08,Siemens iQ500 Washing Machine,695.86,Germany_DE
2025-08-09,Siemens iQ500 Washing Machine,882.8,Germany_DE
2025-08-10,Siemens iQ500 Washing Machine,337.82,Germany_DE
2025-08-11,Siemens iQ500 Washing Machine,672.15,Germany_DE
2025-08-12,Siemens iQ500 Washing Machine,639.44,Germany_DE
2025-08-13,Siemens iQ500 Washing Machine,674.9,Germany_DE
2025-08-14,Siemens iQ500 Washing Machine,696.71,Germany_DE
2025-08-15,Siemens iQ500 Washing Machine,674.32,Germany_DE
2025-08-16,Siemens iQ500 Washing Machine,925.22,Germany_DE
2025-08-17,Siemens iQ500 Washing Machine,395.27,Germany_DE
2025-08-18,Siemens iQ500 Washing Machine,708.22,Germany_DE
2025-08-19,Siemens iQ500 Washing Machine,686.98,Germany_DE
2025-08-20,Siemens iQ500 Washing Machine,635.54,Germany_DE
2025-08-21,Siemens iQ500 Washing Machine,667.65,Germany_DE
2025-08-22,Siemens iQ500 Washing Machine,678.59,Germany_DE
2025-08-23,Siemens iQ500 Washing Machine,877.28,Germany_DE
2025-08-24,Siemens iQ500 Washing Machine,357.11,Germany_DE
2025-08-25,Siemens iQ500 Washing Machine,712.87,Germany_DE
2025-08-26,Siemens iQ500 Washing Machine,647.53,Germany_DE
2025-08-27,Siemens iQ500 Washing Machine,716.48,Germany_DE
2025-08-28,Siemens iQ500 Washing Machine,697.77,Germany_DE
2025-08-29,Siemens iQ500 Washing Machine,685.28,Germany_DE
2025-08-30,Siemens iQ500 Washing Machine,879.5,Germany_DE
2025-08-31,Siemens iQ500 Washing Machine,341.18,Germany_DE
2025-09-01,Siemens iQ500 Washing Machine,647.03,Germany_DE
2025-09-02,Siemens iQ500 Washing Machine,713.81,Germany_DE
2025-09-03,Siemens iQ500 Washing Machine,710.18,Germany_DE
2025-09-04,Siemens iQ500 Washing Machine,651.26,Germany_DE
2025-09-05,Siemens iQ500 Washing Machine,668.32,Germany_DE
2025-09-06,Siemens iQ500 Washing Machine,902.04,Germany_DE
2025-09-07,Siemens iQ500 Washing Machine,352.42,Germany_DE
2025-09-08,Siemens iQ500 Washing Machine,641.09,Germany_DE
2025-09-09,Siemens iQ500 Washing Machine,666.38,Germany_DE
2025-09-10,Siemens iQ500 Washing Machine,718.65,Germany_DE
2025-09-11,Siemens iQ500 Washing Machine,667.94,Germany_DE
2025-09-12,Siemens iQ500 Washing Machine,676.61,Germany_DE
2025-09-13,Siemens iQ500 Washing Machine,871.14,Germany_DE
2025-09-14,Siemens iQ500 Washing Machine,370.98,Germany_DE
2025-09-15,Siemens iQ500 Washing Machine,682.74,Germany_DE
2025-09-16,Siemens iQ500 Washing Machine,665.82,Germany_DE
2025-09-17,Siemens iQ500 Washing Machine,654.82,Germany_DE
2025-09-18,Siemens iQ500 Washing Machine,709.28,Germany_DE
2025-09-19,Siemens iQ500 Washing Machine,649.38,Germany_DE
2025-09-20,Siemens iQ500 Washing Machine,905.89,Germany_DE
2025-09-21,Siemens iQ500 Washing Machine,318.08,Germany_DE
2025-09-22,Siemens iQ500 Washing Machine,696.67,Germany_DE
2025-09-23,Siemens iQ500 Washing Machine,702.33,Germany_DE
2025-09-24,Siemens iQ500 Washing Machine,705.23,Germany_DE
2025-09-25,Siemens iQ500 Washing Machine,680.55,Germany_DE
2025-09-26,Siemens iQ500 Washing Machine,715.92,Germany_DE
2025-09-27,Siemens iQ500 Washing Machine,944.88,Germany_DE
2025-09-28,Siemens iQ500 Washing Machine,357.8,Germany_DE
2025-09-29,Siemens iQ500 Washing Machine,676.75,Germany_DE
2025-09-30,Siemens iQ500 Washing Machine,689.31,Germany_DE
2025-10-01,Siemens iQ500 Washing Machine,677.35,Germany_DE
2025-10-02,Siemens iQ500 Washing Machine,675.03,Germany_DE
2025-10-03,Siemens iQ500 Washing Machine,677.41,Germany_DE
2025-10-04,Siemens iQ500 Washing Machine,937.11,Germany_DE
2025-10-05,Siemens iQ500 Washing Machine,383.91,Germany_DE
2025-10-06,Siemens iQ500 Washing Machine,680.55,Germany_DE
2025-10-07,Siemens iQ500 Washing Machine,641.79,Germany_DE
2025-10-08,Siemens iQ500 Washing Machine,660.75,Germany_DE
2025-10-09,Siemens iQ500 Washing Machine,702.48,Germany_DE
2025-10-10,Siemens iQ500 Washing Machine,650.77,Germany_DE
2025-10-11,Siemens iQ500 Washing Machine,913.88,Germany_DE
2025-10-12,Siemens iQ500 Washing Machine,352.55,Germany_DE
2025-10-13,Siemens iQ500 Washing Machine,697.56,Germany_DE
2025-10-14,Siemens iQ500 Washing Machine,697.89,Germany_DE
2025-10-15,Siemens iQ500 Washing Machine,699.93,Germany_DE
2025-10-16,Siemens iQ500 Washing Machine,690.57,Germany_DE
2025-10-17,Siemens iQ500 Washing Machine,690.86,Germany_DE
2025-10-18,Siemens iQ500 Washing Machine,899.97,Germany_DE
2025-10-19,Siemens iQ500 Washing Machine,390.07,Germany_DE
2025-10-20,Siemens iQ500 Washing Machine,718.52,Germany_DE
2025-10-21,Siemens iQ500 Washing Machine,679.08,Germany_DE
2025-10-22,Siemens iQ500 Washing Machine,703.5,Germany_DE
2025-10-23,Siemens iQ500 Washing Machine,709.55,Germany_DE
2025-10-24,Siemens iQ500 Washing Machine,710.41,Germany_DE
2025-10-25,Siemens iQ500 Washing Machine,925.2,Germany_DE
2025-10-26,Siemens iQ500 Washing Machine,379.98,Germany_DE
2025-10-27,Siemens iQ500 Washing Machine,715.78,Germany_DE
2025-10-28,Siemens iQ500 Washing Machine,723.76,Germany_DE
2025-10-29,Siemens iQ500 Washing Machine,715.44,Germany_DE
2025-10-30,Siemens iQ500 Washing Machine,723.98,Germany_DE
2025-10-31,Siemens iQ500 Washing Machine,734.93,Germany_DE
2025-11-01,Siemens iQ500 Washing Machine,893.39,Germany_DE
2025-11-02,Siemens iQ500 Washing Machine,415.58,Germany_DE
2025-11-03,Siemens iQ500 Washing Machine,725.88,Germany_DE
2025-11-04,Siemens iQ500 Washing Machine,698.14,Germany_DE
2025-11-05,Siemens iQ500 Washing Machine,737.79,Germany_DE
2025-11-06,Siemens iQ500 Washing Machine,715.15,Germany_DE
2025-11-07,Siemens iQ500 Washing Machine,719.28,Germany_DE
2025-11-08,Siemens iQ500 Washing Machine,929.79,Germany_DE
2025-11-09,Siemens iQ500 Washing Machine,412.43,Germany_DE
2025-11-10,Siemens iQ500 Washing Machine,713.13,Germany_DE
2025-11-11,Siemens iQ500 Washing Machine,748.34,Germany_DE
2025-11-12,Siemens iQ500 Washing Machine,729.03,Germany_DE
2025-11-13,Siemens iQ500 Washing Machine,726.03,Germany_DE
2025-11-14,Siemens iQ500 Washing Machine,749.91,Germany_DE
2025-11-15,Siemens iQ500 Washing Machine,944.0,Germany_DE
2025-11-16,Siemens iQ500 Washing Machine,435.92,Germany_DE
2025-11-17,Siemens iQ500 Washing Machine,759.13,Germany_DE
2025-11-18,Siemens iQ500 Washing Machine,714.44,Germany_DE
2025-11-19,Siemens iQ500 Washing Machine,764.93,Germany_DE
2025-11-20,Siemens iQ500 Washing Machine,715.13,Germany_DE
2025-11-21,Siemens iQ500 Washing Machine,769.45,Germany_DE
2025-11-22,Siemens iQ500 Washing Machine,1002.24,Germany_DE
2025-11-23,Siemens iQ500 Washing Machine,445.84,Germany_DE
2025-11-24,Siemens iQ500 Washing Machine,707.89,Germany_DE
2025-11-25,Siemens iQ500 Washing Machine,774.0,Germany_DE
2025-11-26,Siemens iQ500 Washing Machine,799.37,Germany_DE
2025-11-27,Siemens iQ500 Washing Machine,750.12,Germany_DE
2025-11-28,Siemens iQ500 Washing Machine,757.22,Germany_DE
2025-11-29,Siemens iQ500 Washing Machine,949.9,Germany_DE
2025-11-30,Siemens iQ500 Washing Machine,446.68,Germany_DE
2025-12-01,Siemens iQ500 Washing Machine,988.6,Germany_DE
2025-12-02,Siemens iQ500 Washing Machine,978.96,Germany_DE
2025-12-03,Siemens iQ500 Washing Machine,1029.65,Germany_DE
2025-12-04,Siemens iQ500 Washing Machine,969.28,Germany_DE
2025-12-05,Siemens iQ500 Washing Machine,937.83,Germany_DE
2025-12-06,Siemens iQ500 Washing Machine,1189.7,Germany_DE
2025-12-07,Siemens iQ500 Washing Machine,604.79,Germany_DE
2025-12-08,Siemens iQ500 Washing Machine,965.31,Germany_DE
2025-12-09,Siemens iQ500 Washing Machine,1010.33,Germany_DE
2025-12-10,Siemens iQ500 Washing Machine,986.21,Germany_DE
2025-12-11,Siemens iQ500 Washing Machine,985.18,Germany_DE
2025-12-12,Siemens iQ500 Washing Machine,1019.89,Germany_DE
2025-12-13,Siemens iQ500 Washing Machine,1193.96,Germany_DE
2025-12-14,Siemens iQ500 Washing Machine,691.51,Germany_DE
2025-12-15,Siemens iQ500 Washing Machine,991.77,Germany_DE
2025-12-16,Siemens iQ500 Washing Machine,998.7,Germany_DE
2025-12-17,Siemens iQ500 Washing Machine,968.67,Germany_DE
2025-12-18,Siemens iQ500 Washing Machine,985.31,Germany_DE
2025-12-19,Siemens iQ500 Washing Machine,968.93,Germany_DE
2025-12-20,Siemens iQ500 Washing Machine,1210.91,Germany_DE
2025-12-21,Siemens iQ500 Washing Machine,687.57,Germany_DE
2025-12-22,Siemens iQ500 Washing Machine,780.5,Germany_DE
2025-12-23,Siemens iQ500 Washing Machine,845.64,Germany_DE
2025-12-24,Siemens iQ500 Washing Machine,812.17,Germany_DE
2025-12-25,Siemens iQ500 Washing Machine,809.72,Germany_DE
